EMP,ESTAB,old_naics,state,county,NAICS2012
0,2,53223,48,003,53223
0,2,532230,48,003,532230
0,3,5324,48,003,5324
0,3,53241,48,003,53241
0,3,532412,48,003,532412
47,18,54,48,003,54
47,18,541,48,003,541
0,7,5411,48,003,5411
0,7,54111,48,003,54111
0,7,541110,48,003,541110
18,6,5412,48,003,5412
18,6,54121,48,003,54121
0,3,541211,48,003,541211
0,2,541213,48,003,541213
0,1,541219,48,003,541219
0,1,5413,48,003,5413
0,1,54137,48,003,54137
0,1,541370,48,003,541370
0,1,5415,48,003,5415
0,1,54151,48,003,54151
0,1,541519,48,003,541519
0,1,5416,48,003,5416
0,1,54169,48,003,54169
0,1,541690,48,003,541690
0,1,5418,48,003,5418
0,1,54181,48,003,54181
0,1,541810,48,003,541810
0,1,5419,48,003,5419
0,1,54194,48,003,54194
0,1,541940,48,003,541940
178,6,56,48,003,56
8,3,561,48,003,561
0,2,5611,48,003,5611
0,2,56111,48,003,56111
0,2,561110,48,003,561110
0,1,5617,48,003,5617
0,1,56172,48,003,56172
0,1,561720,48,003,561720
170,3,562,48,003,562
0,2,5622,48,003,5622
0,2,56221,48,003,56221
0,2,562211,48,003,562211
0,1,5629,48,003,5629
0,1,56291,48,003,56291
0,1,562910,48,003,562910
16,3,61,48,003,61
16,3,611,48,003,611
0,2,6111,48,003,6111
0,2,61111,48,003,61111
0,2,611110,48,003,611110
0,1,6117,48,003,6117
0,1,61171,48,003,61171
0,1,611710,48,003,611710
453,19,62,48,003,62
0,12,621,48,003,621
0,5,6211,48,003,6211
0,5,62111,48,003,62111
0,5,621111,48,003,621111
18,3,6212,48,003,6212
18,3,62121,48,003,62121
18,3,621210,48,003,621210
0,3,6213,48,003,6213
0,2,62131,48,003,62131
0,2,621310,48,003,621310
0,1,62132,48,003,62132
0,1,621320,48,003,621320
0,1,6216,48,003,6216
0,1,62161,48,003,62161
0,1,621610,48,003,621610
0,1,622,48,003,622
0,1,6221,48,003,6221
0,1,62211,48,003,62211
0,1,622110,48,003,622110
0,2,623,48,003,623
0,1,6233,48,003,6233
0,1,62331,48,003,62331
0,1,623312,48,003,623312
0,1,6239,48,003,6239
0,1,62399,48,003,62399
0,1,623990,48,003,623990
0,4,624,48,003,624
0,2,6241,48,003,6241
0,1,62412,48,003,62412
0,1,624120,48,003,624120
0,1,62419,48,003,62419
0,1,624190,48,003,624190
0,2,6244,48,003,6244
0,2,62441,48,003,62441
0,2,624410,48,003,624410
0,1,71,48,003,71
0,1,713,48,003,713
0,1,7139,48,003,7139
0,1,71391,48,003,71391
0,1,713910,48,003,713910
290,23,72,48,003,72
0,2,721,48,003,721
0,2,7211,48,003,7211
0,2,72111,48,003,72111
0,2,721110,48,003,721110
0,21,722,48,003,722
0,8,7221,48,003,7221
0,8,72211,48,003,72211
0,8,722110,48,003,722110
203,13,7222,48,003,7222
203,13,72221,48,003,72221
188,10,722211,48,003,722211
0,2,722212,48,003,722212
0,1,722213,48,003,722213
334,41,81,48,003,81
196,17,811,48,003,811
0,6,8111,48,003,8111
16,4,81111,48,003,81111
16,4,811111,48,003,811111
0,1,81112,48,003,81112
0,1,811121,48,003,811121
0,1,81119,48,003,81119
0,1,811192,48,003,811192
0,2,8112,48,003,8112
0,2,81121,48,003,81121
0,2,811212,48,003,811212
174,9,8113,48,003,8113
174,9,81131,48,003,81131
174,9,811310,48,003,811310
0,10,812,48,003,812
11,4,8121,48,003,8121
11,4,81211,48,003,81211
0,1,812111,48,003,812111
0,3,812112,48,003,812112
0,2,8122,48,003,8122
0,2,81221,48,003,81221
0,2,812210,48,003,812210
0,4,8123,48,003,8123
0,2,81231,48,003,81231
0,2,812310,48,003,812310
0,2,81232,48,003,81232
0,2,812320,48,003,812320
0,14,813,48,003,813
85,12,8131,48,003,8131
85,12,81311,48,003,81311
85,12,813110,48,003,813110
0,2,8139,48,003,8139
0,1,81391,48,003,81391
0,1,813910,48,003,813910
0,1,81393,48,003,81393
0,1,813930,48,003,813930
31105,1868,00,48,005,00
229,29,11,48,005,11
0,27,113,48,005,113
0,7,1131,48,005,1131
0,7,11311,48,005,11311
0,7,113110,48,005,113110
192,20,1133,48,005,1133
192,20,11331,48,005,11331
192,20,113310,48,005,113310
0,2,115,48,005,115
0,2,1153,48,005,1153
0,2,11531,48,005,11531
0,2,115310,48,005,115310
12,6,21,48,005,21
0,2,211,48,005,211
0,2,2111,48,005,2111
0,2,21111,48,005,21111
0,2,211111,48,005,211111
0,1,212,48,005,212
0,1,2123,48,005,2123
0,1,21232,48,005,21232
0,1,212325,48,005,212325
0,3,213,48,005,213
0,3,2131,48,005,2131
0,3,21311,48,005,21311
0,2,213111,48,005,213111
0,1,213112,48,005,213112
96,12,22,48,005,22
96,12,221,48,005,221
0,3,2211,48,005,2211
0,3,22112,48,005,22112
0,3,221122,48,005,221122
0,9,2213,48,005,2213
0,9,22131,48,005,22131
0,9,221310,48,005,221310
1364,145,23,48,005,23
142,28,236,48,005,236
58,20,2361,48,005,2361
58,20,23611,48,005,23611
26,10,236115,48,005,236115
11,4,236117,48,005,236117
21,6,236118,48,005,236118
84,8,2362,48,005,2362
84,8,23622,48,005,23622
84,8,236220,48,005,236220
406,24,237,48,005,237
260,9,2371,48,005,2371
0,5,23711,48,005,23711
0,5,237110,48,005,237110
0,1,23712,48,005,23712
0,1,237120,48,005,237120
0,3,23713,48,005,23713
0,3,237130,48,005,237130
0,7,2372,48,005,2372
0,7,23721,48,005,23721
0,7,237210,48,005,237210
125,7,2373,48,005,2373
125,7,23731,48,005,23731
125,7,237310,48,005,237310
0,1,2379,48,005,2379
0,1,23799,48,005,23799
0,1,237990,48,005,237990
816,93,238,48,005,238
46,9,2381,48,005,2381
0,2,23811,48,005,23811
0,2,238110,48,005,238110
0,1,23813,48,005,23813
0,1,238130,48,005,238130
0,1,23814,48,005,23814
0,1,238140,48,005,238140
0,2,23815,48,005,23815
0,2,238150,48,005,238150
0,1,23816,48,005,23816
0,1,238160,48,005,238160
0,1,23817,48,005,23817
0,1,238170,48,005,238170
0,1,23819,48,005,23819
0,1,238190,48,005,238190
387,40,2382,48,005,2382
176,15,23821,48,005,23821
176,15,238210,48,005,238210
211,25,23822,48,005,23822
211,25,238220,48,005,238220
235,25,2383,48,005,2383
0,4,23831,48,005,23831
0,4,238310,48,005,238310
139,9,23832,48,005,23832
139,9,238320,48,005,238320
29,5,23833,48,005,23833
29,5,238330,48,005,238330
37,5,23835,48,005,23835
37,5,238350,48,005,238350
0,2,23839,48,005,23839
0,2,238390,48,005,238390
148,19,2389,48,005,2389
118,12,23891,48,005,23891
118,12,238910,48,005,238910
30,7,23899,48,005,23899
30,7,238990,48,005,238990
6082,71,31,48,005,31-33
2351,6,311,48,005,311
0,1,3113,48,005,3113
0,1,31134,48,005,31134
0,1,311340,48,005,311340
0,3,3116,48,005,3116
0,3,31161,48,005,31161
0,2,311612,48,005,311612
0,1,311615,48,005,311615
0,2,3118,48,005,3118
0,1,31181,48,005,31181
0,1,311811,48,005,311811
0,1,31183,48,005,31183
0,1,311830,48,005,311830
0,1,312,48,005,312
0,1,3121,48,005,3121
0,1,31211,48,005,31211
0,1,312111,48,005,312111
0,1,314,48,005,314
0,1,3149,48,005,3149
0,1,31499,48,005,31499
0,1,314999,48,005,314999
1033,9,321,48,005,321
491,3,3211,48,005,3211
491,3,32111,48,005,32111
0,2,321113,48,005,321113
0,1,321114,48,005,321114
0,2,3212,48,005,3212
0,2,32121,48,005,32121
0,2,321219,48,005,321219
0,4,3219,48,005,3219
0,2,32192,48,005,32192
0,2,321920,48,005,321920
0,2,32199,48,005,32199
0,1,321991,48,005,321991
0,1,321999,48,005,321999
0,1,322,48,005,322
0,1,3221,48,005,3221
0,1,32212,48,005,32212
0,1,322122,48,005,322122
0,4,323,48,005,323
0,4,3231,48,005,3231
0,4,32311,48,005,32311
0,3,323110,48,005,323110
0,1,323114,48,005,323114
169,6,325,48,005,325
0,1,3251,48,005,3251
0,1,32511,48,005,32511
0,1,325110,48,005,325110
0,2,3252,48,005,3252
0,2,32521,48,005,32521
0,2,325211,48,005,325211
0,3,3259,48,005,3259
0,3,32599,48,005,32599
0,3,325998,48,005,325998
64,3,326,48,005,326
0,2,3261,48,005,3261
0,1,32615,48,005,32615
0,1,326150,48,005,326150
0,1,32619,48,005,32619
0,1,326199,48,005,326199
0,1,3262,48,005,3262
0,1,32621,48,005,32621
0,1,326212,48,005,326212
57,6,327,48,005,327
0,4,3273,48,005,3273
0,3,32732,48,005,32732
0,3,327320,48,005,327320
0,1,32739,48,005,32739
0,1,327390,48,005,327390
0,2,3279,48,005,3279
0,2,32799,48,005,32799
0,1,327991,48,005,327991
0,1,327999,48,005,327999
962,3,331,48,005,331
962,3,3315,48,005,3315
0,2,33151,48,005,33151
0,2,331511,48,005,331511
0,1,33152,48,005,33152
0,1,331524,48,005,331524
177,19,332,48,005,332
0,1,3321,48,005,3321
0,1,33211,48,005,33211
0,1,332111,48,005,332111
0,5,3323,48,005,3323
26,4,33231,48,005,33231
0,1,332312,48,005,332312
0,3,332313,48,005,332313
0,1,33232,48,005,33232
0,1,332321,48,005,332321
63,11,3327,48,005,3327
63,11,33271,48,005,33271
63,11,332710,48,005,332710
0,1,3328,48,005,3328
0,1,33281,48,005,33281
0,1,332813,48,005,332813
0,1,3329,48,005,3329
0,1,33299,48,005,33299
0,1,332999,48,005,332999
0,5,333,48,005,333
0,1,3335,48,005,3335
0,1,33351,48,005,33351
0,1,333511,48,005,333511
0,1,3336,48,005,3336
0,1,33361,48,005,33361
0,1,333612,48,005,333612
0,3,3339,48,005,3339
0,1,33391,48,005,33391
0,1,333911,48,005,333911
0,2,33399,48,005,33399
0,1,333991,48,005,333991
0,1,333999,48,005,333999
0,2,336,48,005,336
0,2,3362,48,005,3362
0,2,33621,48,005,33621
0,1,336212,48,005,336212
0,1,336214,48,005,336214
0,2,337,48,005,337
0,1,3371,48,005,3371
0,1,33711,48,005,33711
0,1,337110,48,005,337110
0,1,3372,48,005,3372
0,1,33721,48,005,33721
0,1,337215,48,005,337215
0,3,339,48,005,339
0,2,3391,48,005,3391
0,2,33911,48,005,33911
0,2,339116,48,005,339116
0,1,3399,48,005,3399
0,1,33992,48,005,33992
0,1,339920,48,005,339920
945,74,42,48,005,42
558,52,423,48,005,423
106,12,4231,48,005,4231
79,5,42311,48,005,42311
79,5,423110,48,005,423110
14,4,42312,48,005,42312
14,4,423120,48,005,423120
0,1,42313,48,005,42313
0,1,423130,48,005,423130
0,2,42314,48,005,42314
0,2,423140,48,005,423140
0,1,4232,48,005,4232
0,1,42321,48,005,42321
0,1,423210,48,005,423210
0,4,4233,48,005,4233
0,3,42331,48,005,42331
0,3,423310,48,005,423310
0,1,42332,48,005,42332
0,1,423320,48,005,423320
0,4,4234,48,005,4234
0,1,42342,48,005,42342
0,1,423420,48,005,423420
0,1,42344,48,005,42344
0,1,423440,48,005,423440
0,1,42345,48,005,42345
0,1,423450,48,005,423450
0,1,42349,48,005,42349
0,1,423490,48,005,423490
0,2,4235,48,005,4235
0,2,42351,48,005,42351
0,2,423510,48,005,423510
0,4,4236,48,005,4236
0,2,42361,48,005,42361
0,2,423610,48,005,423610
0,2,42369,48,005,42369
0,2,423690,48,005,423690
0,5,4237,48,005,4237
0,2,42372,48,005,42372
0,2,423720,48,005,423720
0,3,42373,48,005,42373
0,3,423730,48,005,423730
153,14,4238,48,005,4238
0,2,42381,48,005,42381
0,2,423810,48,005,423810
53,8,42383,48,005,42383
53,8,423830,48,005,423830
0,4,42384,48,005,42384
0,4,423840,48,005,423840
0,6,4239,48,005,4239
0,3,42393,48,005,42393
0,3,423930,48,005,423930
0,3,42399,48,005,42399
0,3,423990,48,005,423990
0,20,424,48,005,424
0,1,4241,48,005,4241
0,1,42412,48,005,42412
0,1,424120,48,005,424120
248,7,4244,48,005,4244
0,2,42441,48,005,42441
0,2,424410,48,005,424410
0,1,42442,48,005,42442
0,1,424420,48,005,424420
0,1,42443,48,005,42443
0,1,424430,48,005,424430
0,1,42447,48,005,42447
0,1,424470,48,005,424470
0,2,42449,48,005,42449
0,2,424490,48,005,424490
0,1,4246,48,005,4246
0,1,42461,48,005,42461
0,1,424610,48,005,424610
68,4,4247,48,005,4247
0,2,42471,48,005,42471
0,2,424710,48,005,424710
0,2,42472,48,005,42472
0,2,424720,48,005,424720
20,7,4249,48,005,4249
0,1,42493,48,005,42493
0,1,424930,48,005,424930
0,1,42495,48,005,42495
0,1,424950,48,005,424950
0,5,42499,48,005,42499
0,5,424990,48,005,424990
0,2,425,48,005,425
0,2,4251,48,005,4251
0,1,42511,48,005,42511
0,1,425110,48,005,425110
0,1,42512,48,005,42512
0,1,425120,48,005,425120
5062,344,44,48,005,44-45
664,55,441,48,005,441
383,22,4411,48,005,4411
292,9,44111,48,005,44111
292,9,441110,48,005,441110
91,13,44112,48,005,44112
91,13,441120,48,005,441120
55,8,4412,48,005,4412
28,4,44121,48,005,44121
28,4,441210,48,005,441210
27,4,44122,48,005,44122
0,2,441221,48,005,441221
0,2,441222,48,005,441222
226,25,4413,48,005,4413
110,13,44131,48,005,44131
110,13,441310,48,005,441310
116,12,44132,48,005,44132
116,12,441320,48,005,441320
413,19,442,48,005,442
375,12,4421,48,005,4421
375,12,44211,48,005,44211
375,12,442110,48,005,442110
38,7,4422,48,005,4422
0,4,44221,48,005,44221
0,4,442210,48,005,442210
0,3,44229,48,005,44229
0,3,442299,48,005,442299
160,17,443,48,005,443
160,17,4431,48,005,4431
0,15,44311,48,005,44311
0,3,443111,48,005,443111
128,12,443112,48,005,443112
0,2,44312,48,005,44312
0,2,443120,48,005,443120
452,33,444,48,005,444
376,23,4441,48,005,4441
255,5,44411,48,005,44411
255,5,444110,48,005,444110
0,1,44412,48,005,44412
0,1,444120,48,005,444120
0,3,44413,48,005,44413
0,3,444130,48,005,444130
98,14,44419,48,005,44419
98,14,444190,48,005,444190
76,10,4442,48,005,4442
0,2,44421,48,005,44421
0,2,444210,48,005,444210
0,8,44422,48,005,44422
0,8,444220,48,005,444220
756,26,445,48,005,445
723,16,4451,48,005,4451
700,10,44511,48,005,44511
700,10,445110,48,005,445110
23,6,44512,48,005,44512
23,6,445120,48,005,445120
0,8,4452,48,005,4452
21,5,44521,48,005,44521
21,5,445210,48,005,445210
0,1,44523,48,005,44523
0,1,445230,48,005,445230
0,2,44529,48,005,44529
0,1,445292,48,005,445292
0,1,445299,48,005,445299
0,2,4453,48,005,4453
0,2,44531,48,005,44531
0,2,445310,48,005,445310
227,22,446,48,005,446
227,22,4461,48,005,4461
154,8,44611,48,005,44611
154,8,446110,48,005,446110
19,5,44612,48,005,44612
19,5,446120,48,005,446120
23,5,44613,48,005,44613
23,5,446130,48,005,446130
31,4,44619,48,005,44619
31,4,446199,48,005,446199
306,40,447,48,005,447
306,40,4471,48,005,4471
269,35,44711,48,005,44711
269,35,447110,48,005,447110
37,5,44719,48,005,44719
37,5,447190,48,005,447190
508,47,448,48,005,448
369,31,4481,48,005,4481
0,1,44811,48,005,44811
0,1,448110,48,005,448110
99,10,44812,48,005,44812
99,10,448120,48,005,448120
0,2,44813,48,005,44813
0,2,448130,48,005,448130
211,13,44814,48,005,44814
211,13,448140,48,005,448140
0,1,44815,48,005,44815
0,1,448150,48,005,448150
33,4,44819,48,005,44819
33,4,448190,48,005,448190
80,10,4482,48,005,4482
80,10,44821,48,005,44821
80,10,448210,48,005,448210
59,6,4483,48,005,4483
59,6,44831,48,005,44831
59,6,448310,48,005,448310
182,17,451,48,005,451
154,11,4511,48,005,4511
109,6,45111,48,005,45111
109,6,451110,48,005,451110
0,2,45112,48,005,45112
0,2,451120,48,005,451120
0,1,45113,48,005,45113
0,1,451130,48,005,451130
0,2,45114,48,005,45114
0,2,451140,48,005,451140
28,6,4512,48,005,4512
0,5,45121,48,005,45121
0,5,451211,48,005,451211
0,1,45122,48,005,45122
0,1,451220,48,005,451220
1099,25,452,48,005,452
347,5,4521,48,005,4521
347,5,45211,48,005,45211
0,3,452111,48,005,452111
0,2,452112,48,005,452112
752,20,4529,48,005,4529
0,2,45291,48,005,45291
0,2,452910,48,005,452910
0,18,45299,48,005,45299
0,18,452990,48,005,452990
242,34,453,48,005,453
8,4,4531,48,005,4531
8,4,45311,48,005,45311
8,4,453110,48,005,453110
68,9,4532,48,005,4532
45,3,45321,48,005,45321
45,3,453210,48,005,453210
23,6,45322,48,005,45322
23,6,453220,48,005,453220
85,8,4533,48,005,4533
85,8,45331,48,005,45331
85,8,453310,48,005,453310
81,13,4539,48,005,4539
0,2,45391,48,005,45391
0,2,453910,48,005,453910
25,6,45393,48,005,45393
25,6,453930,48,005,453930
0,5,45399,48,005,45399
0,2,453991,48,005,453991
0,3,453998,48,005,453998
53,9,454,48,005,454
0,2,4541,48,005,4541
0,2,45411,48,005,45411
0,2,454113,48,005,454113
0,1,4542,48,005,4542
0,1,45421,48,005,45421
0,1,454210,48,005,454210
0,6,4543,48,005,4543
0,2,45431,48,005,45431
0,2,454312,48,005,454312
19,4,45439,48,005,45439
19,4,454390,48,005,454390
1046,80,48,48,005,48-49
0,1,481,48,005,481
0,1,4812,48,005,4812
0,1,48121,48,005,48121
0,1,481211,48,005,481211
613,63,484,48,005,484
419,32,4841,48,005,4841
69,11,48411,48,005,48411
69,11,484110,48,005,484110
350,21,48412,48,005,48412
305,17,484121,48,005,484121
45,4,484122,48,005,484122
194,31,4842,48,005,4842
0,2,48421,48,005,48421
0,2,484210,48,005,484210
0,19,48422,48,005,48422
0,19,484220,48,005,484220
90,10,48423,48,005,48423
90,10,484230,48,005,484230
0,2,486,48,005,486
0,2,4862,48,005,4862
0,2,48621,48,005,48621
0,2,486210,48,005,486210
0,7,488,48,005,488
0,5,4884,48,005,4884
24,3,48841,48,005,48841
24,3,488410,48,005,488410
0,2,48849,48,005,48849
0,2,488490,48,005,488490
0,2,4885,48,005,4885
0,2,48851,48,005,48851
0,2,488510,48,005,488510
0,4,492,48,005,492
0,4,4921,48,005,4921
0,4,49211,48,005,49211
0,4,492110,48,005,492110
0,3,493,48,005,493
0,3,4931,48,005,4931
0,2,49311,48,005,49311
0,2,493110,48,005,493110
0,1,49319,48,005,49319
0,1,493190,48,005,493190
479,26,51,48,005,51
67,4,511,48,005,511
67,4,5111,48,005,5111
0,2,51111,48,005,51111
0,2,511110,48,005,511110
0,2,51114,48,005,51114
0,2,511140,48,005,511140
0,4,512,48,005,512
0,4,5121,48,005,5121
0,1,51211,48,005,51211
0,1,512110,48,005,512110
0,3,51213,48,005,51213
0,3,512131,48,005,512131
100,7,515,48,005,515
100,7,5151,48,005,5151
0,6,51511,48,005,51511
0,6,515112,48,005,515112
0,1,51512,48,005,51512
0,1,515120,48,005,515120
0,9,517,48,005,517
0,7,5171,48,005,5171
0,7,51711,48,005,51711
0,7,517110,48,005,517110
0,1,5172,48,005,5172
0,1,51721,48,005,51721
0,1,517212,48,005,517212
0,1,5175,48,005,5175
0,1,51751,48,005,51751
0,1,517510,48,005,517510
0,1,518,48,005,518
0,1,5182,48,005,5182
0,1,51821,48,005,51821
0,1,518210,48,005,518210
0,1,519,48,005,519
0,1,5191,48,005,5191
0,1,51912,48,005,51912
0,1,519120,48,005,519120
869,123,52,48,005,52
578,55,522,48,005,522
503,31,5221,48,005,5221
419,23,52211,48,005,52211
419,23,522110,48,005,522110
0,1,52212,48,005,52212
0,1,522120,48,005,522120
0,7,52213,48,005,52213
0,7,522130,48,005,522130
62,21,5222,48,005,5222
62,21,52229,48,005,52229
43,14,522291,48,005,522291
0,2,522292,48,005,522292
0,5,522298,48,005,522298
13,3,5223,48,005,5223
13,3,52239,48,005,52239
13,3,522390,48,005,522390
0,10,523,48,005,523
0,9,5231,48,005,5231
0,9,52312,48,005,52312
0,9,523120,48,005,523120
0,1,5239,48,005,5239
0,1,52391,48,005,52391
0,1,523910,48,005,523910
253,57,524,48,005,524
30,3,5241,48,005,5241
30,3,52412,48,005,52412
0,2,524126,48,005,524126
0,1,524127,48,005,524127
223,54,5242,48,005,5242
216,51,52421,48,005,52421
216,51,524210,48,005,524210
7,3,52429,48,005,52429
0,2,524291,48,005,524291
0,1,524292,48,005,524292
0,1,525,48,005,525
0,1,5259,48,005,5259
0,1,52591,48,005,52591
0,1,525910,48,005,525910
342,81,53,48,005,53
192,54,531,48,005,531
89,31,5311,48,005,5311
57,14,53111,48,005,53111
57,14,531110,48,005,531110
5,4,53112,48,005,53112
5,4,531120,48,005,531120
17,8,53113,48,005,53113
17,8,531130,48,005,531130
10,5,53119,48,005,53119
10,5,531190,48,005,531190
21,8,5312,48,005,5312
21,8,53121,48,005,53121
21,8,531210,48,005,531210
82,15,5313,48,005,5313
63,9,53131,48,005,53131
0,6,531311,48,005,531311
0,3,531312,48,005,531312
0,5,53132,48,005,53132
0,5,531320,48,005,531320
0,1,53139,48,005,53139
0,1,531390,48,005,531390
150,27,532,48,005,532
0,3,5321,48,005,5321
0,3,53211,48,005,53211
0,2,532111,48,005,532111
0,1,532112,48,005,532112
80,16,5322,48,005,5322
0,2,53221,48,005,53221
0,2,532210,48,005,532210
0,1,53222,48,005,53222
0,1,532220,48,005,532220
32,6,53223,48,005,53223
32,6,532230,48,005,532230
0,7,53229,48,005,53229
0,5,532291,48,005,532291
0,2,532299,48,005,532299
0,2,5323,48,005,5323
0,2,53231,48,005,53231
0,2,532310,48,005,532310
57,6,5324,48,005,5324
0,2,53241,48,005,53241
0,2,532412,48,005,532412
0,4,53249,48,005,53249
0,4,532490,48,005,532490
706,150,54,48,005,54
706,150,541,48,005,541
198,46,5411,48,005,5411
0,44,54111,48,005,54111
0,44,541110,48,005,541110
0,2,54119,48,005,54119
0,2,541191,48,005,541191
170,40,5412,48,005,5412
170,40,54121,48,005,54121
130,27,541211,48,005,541211
24,4,541213,48,005,541213
16,9,541219,48,005,541219
180,23,5413,48,005,5413
13,6,54131,48,005,54131
13,6,541310,48,005,541310
0,1,54132,48,005,54132
0,1,541320,48,005,541320
144,11,54133,48,005,54133
144,11,541330,48,005,541330
0,4,54137,48,005,54137
0,4,541370,48,005,541370
0,1,54138,48,005,54138
0,1,541380,48,005,541380
0,2,5414,48,005,5414
0,1,54141,48,005,54141
0,1,541410,48,005,541410
0,1,54143,48,005,54143
0,1,541430,48,005,541430
42,9,5415,48,005,5415
42,9,54151,48,005,54151
0,3,541511,48,005,541511
0,4,541512,48,005,541512
0,2,541513,48,005,541513
21,9,5416,48,005,5416
0,8,54161,48,005,54161
0,3,541611,48,005,541611
0,1,541612,48,005,541612
0,1,541613,48,005,541613
0,3,541618,48,005,541618
0,1,54162,48,005,54162
0,1,541620,48,005,541620
0,1,5417,48,005,5417
0,1,54171,48,005,54171
0,1,541710,48,005,541710
0,5,5418,48,005,5418
0,1,54181,48,005,54181
0,1,541810,48,005,541810
0,2,54182,48,005,54182
0,2,541820,48,005,541820
0,1,54185,48,005,54185
0,1,541850,48,005,541850
0,1,54186,48,005,54186
0,1,541860,48,005,541860
55,15,5419,48,005,5419
0,1,54191,48,005,54191
0,1,541910,48,005,541910
14,5,54192,48,005,54192
14,5,541921,48,005,541921
38,7,54194,48,005,54194
38,7,541940,48,005,541940
0,2,54199,48,005,54199
0,2,541990,48,005,541990
402,10,55,48,005,55
402,10,551,48,005,551
402,10,5511,48,005,5511
402,10,55111,48,005,55111
0,2,551112,48,005,551112
0,8,551114,48,005,551114
1651,76,56,48,005,56
0,74,561,48,005,561
20,5,5611,48,005,5611
20,5,56111,48,005,56111
20,5,561110,48,005,561110
0,1,5612,48,005,5612
0,1,56121,48,005,56121
0,1,561210,48,005,561210
1133,11,5613,48,005,5613
0,2,56131,48,005,56131
0,2,561310,48,005,561310
1042,6,56132,48,005,56132
1042,6,561320,48,005,561320
0,3,56133,48,005,56133
0,3,561330,48,005,561330
81,10,5614,48,005,5614
0,1,56141,48,005,56141
0,1,561410,48,005,561410
30,4,56143,48,005,56143
0,2,561431,48,005,561431
0,2,561439,48,005,561439
0,1,56144,48,005,56144
0,1,561440,48,005,561440
0,1,56145,48,005,56145
0,1,561450,48,005,561450
0,3,56149,48,005,56149
0,2,561492,48,005,561492
0,1,561499,48,005,561499
0,4,5615,48,005,5615
0,4,56151,48,005,56151
0,4,561510,48,005,561510
0,3,5616,48,005,5616
0,2,56161,48,005,56161
0,2,561612,48,005,561612
0,1,56162,48,005,56162
0,1,561622,48,005,561622
270,35,5617,48,005,5617
35,5,56171,48,005,56171
35,5,561710,48,005,561710
146,14,56172,48,005,56172
146,14,561720,48,005,561720
52,11,56173,48,005,56173
52,11,561730,48,005,561730
0,2,56174,48,005,56174
0,2,561740,48,005,561740
0,3,56179,48,005,56179
0,3,561790,48,005,561790
0,5,5619,48,005,5619
0,1,56192,48,005,56192
0,1,561920,48,005,561920
0,4,56199,48,005,56199
0,4,561990,48,005,561990
0,2,562,48,005,562
0,2,5621,48,005,5621
0,2,56211,48,005,56211
0,2,562111,48,005,562111
157,7,61,48,005,61
157,7,611,48,005,611
0,2,6111,48,005,6111
0,2,61111,48,005,61111
0,2,611110,48,005,611110
0,1,6113,48,005,6113
0,1,61131,48,005,61131
0,1,611310,48,005,611310
0,1,6115,48,005,6115
0,1,61151,48,005,61151
0,1,611519,48,005,611519
0,3,6116,48,005,6116
0,1,61161,48,005,61161
0,1,611610,48,005,611610
0,1,61162,48,005,61162
